seller_id,seller_cluster,scaled_expected_orders_60d,scaled_p_purchase_approx_60d,scaled_expected_commission_60d
0b90b6df587eb83608a64ea8b390cf07,2,1.8108253315669494,1.061319198604006,1.9391338022175004
0bae85eb84b9fb3bd773911e89288d54,2,1.5545270826817401,1.0613191805608257,0.9984940940934462
0bb27263628258b8111a0262769fa9db,0,-1.1872789580978182,-1.329049102436011,-1.4901687174952616
0bb738e4d789e63e2267697c42d35a2d,2,0.5851290009211415,0.9441015194720304,0.26046019308756246
0be8ff43f22e456b4e0371b2245e4d01,2,1.5150313084376679,1.0613190945953346,1.0915533600235992
0bf0150d5b9d60d9cd2906003332f085,2,0.867158034413079,1.0406288479769539,0.8388441466754113
0bfd0b434243adc5c2e1aa6baf19c6aa,1,-0.1977329292164642,0.05675893164444006,-0.35351520188254854
0c7533c71df861ec58ad7ff999ed0e8d,2,1.3290006166443433,1.0612844372217973,0.6783242139035242
0c7f30ae9b147eca07affbef92832a6a,0,-1.3003869679838667,-1.4526368178560338,-1.5850854976415347
0c8380b62e38e8a1e6adbeba7eb9688c,0,-1.3004325516864648,-1.4526848655738183,-1.5855316065207419
0cbcee27c791afa0cdcb08587a2013a8,2,0.6660964607834775,0.9836075327442528,0.6362271552266324
0d33a55da925bbf1ff02af5f6059fc7f,1,0.7402659739085958,1.0108537887671316,-0.15117415480688992
0d4c8269e7f0401201794deef160edd6,0,-1.1576837387252252,-1.2952684556701135,-0.9135220297140804
0d83f8e03188682112cc0d93523705cc,1,-0.43649978636877457,-0.30805399175168463,-0.043622227777593815
0d85bbda9889ce1f7e63778d24f346eb,2,0.967372422860053,1.0527369000315248,0.6917366436241114
0db783cfcd3b73998abc6e10e59a102f,2,1.1907425987987057,1.0608046948786962,0.7248764048371578
0dd184061fb0eaa7ca37932c68ab91c5,2,1.8213158148887272,1.061319198604006,1.7455227989174222
0ddefe3c7a032b91f4e25b9c3a08fca1,1,0.23724783202498256,0.6485636451619595,-0.26181043975902074
0df3984f9dfb3d49ac6366acbd3bbb85,2,1.322612035156781,1.0612788982635615,1.1112112221636552
0e44d110fa6a54e121cb2c095a77762f,0,-0.5547068900133869,-0.4868780074854039,-0.7974822822998182
0e982cff76cc0579f632cea8a0e38c9d,1,-0.00978227615698263,0.33227016205257975,0.14190553221164265
0ea22c1cfbdc755f86b9b54b39c16043,2,1.6685296182701472,1.0613191985826844,1.049372161226026
0eaa7e33d73809f1f925f7d07c506cbd,1,0.18948756736392022,0.593072622767803,0.1737014680125629
0ebd97a106433a45a4aebe57c1799778,2,0.7586684284630079,1.0164008157971502,0.5634845444972197
0ec28cec4046a4a199b6de9b4c891d97,1,0.25485871698184714,0.6682175812518933,0.37921512501353616
0ed6ce5d87fd9c69eaacaeb778d67235,2,0.8463993300704711,1.0370113794307751,0.3684616952924719
0ee4fb99ac55ffbbc98795aa01b7f8fa,0,-1.178458817171064,-1.3190442122921462,-1.3320015000902716
0ef83d7d83ed97cd2a0049ac8be5f88a,2,1.4565731517736331,1.0613182596202813,1.1283797206770239
0f0c984a4a955310903b6b6008660bad,1,0.3847340935100652,0.7984888938600453,0.030852343675780762
0f519b0d2e5eb2227c93dd25038bfc01,0,-1.2026404593279099,-1.3463469974830202,-1.3188758621996322
0f7eea709efdf942b5f95c7516dbacd7,1,-0.3163678488564361,-0.12406371950231454,-0.7424470641292535
0f94588695d71662beec8d883ffacf09,0,-1.195305476360396,-1.3381075364012105,-1.5541473809969342
0ff83046c3fa22efee8ecf291888b191,1,-0.021658665938661024,0.31551471571893785,-0.1170883810369648
0ffa40d54288e4f3499b8780dd0f144f,2,1.456187008801034,1.0613182471535179,0.971156222410813
10076e5788b8ee532724bcd460baf762,1,0.49651817418726146,0.88825524825114,-0.10950774305992367
10089e9f2fd0c668a8fd4e52e1698888,0,-0.8525691685842225,-0.9128583987089187,-0.1163442763207432
1025f0e2d44d7041d6cf58b6550e0bfa,2,2.016215266738469,1.061319198604006,2.2626044531632337
1099a00e0ee3a50935e6c2447ca090c5,1,-0.6445107319314637,-0.6197352694685392,-0.005235448637081251
10ff823eda2b032e2c93d17a7d294736,1,-0.046722659908612435,0.2798035446926608,0.13611971002023757
1127b7f2594683f2510f1c2c834a486b,2,1.3740755094562453,1.0613078913422063,0.8552446394488887
11305281b50fff20ae8bb473f8e11876,2,0.6046708868283691,0.9546193211458069,0.8077733668903195
113e3a788b935f48aad63e1c41dac1bd,2,0.9173837284029587,1.0477047001562607,-0.09626769544623033
116ccb1a1604bc88e4d234a8c23f33de,2,1.4075690394098161,1.061314762265443,0.560751923359642
11938fcc75f6902fea1d0a6f72b54a57,0,-0.9411636591202757,-1.0301386519658517,-0.4073832026428523
119c7f1a00ef43fad0e57604e76a747c,0,-0.7569948144963314,-0.781075873014595,-0.8985839200718687
119d1aef1b4144adba89163f6cd9f5d4,1,-0.6817860735889106,-0.6738845355311477,-0.06168221065016973
11bfa66332777660bd0640ee84d47006,2,1.4281332792665926,1.0613168193397402,0.8235235423656514
11d4c477d09821164bca4f70a2eae031,0,-1.1424506779052939,-1.277647924276457,-1.3740891781682631
11eac105f3f90a9b87b19c89d91e24f3,0,-1.291213528541419,-1.442938747914843,-1.5158371696804804
1284de4ae8aa26997e748c851557cf0e,0,-0.8393287555500916,-0.8949177216973723,0.1015443506739207
128639473a139ac0f3e5f5ade55873a5,2,1.9696317071841207,1.061319198604006,1.2253853555968504
128f9bfbe4c7d5185033914b1de3d39a,1,0.39087725924305367,0.8039755450308023,0.3177846243958121
12a8eb0f8d1cd3270695bf2a99f55966,0,-0.8350088514979692,-0.8890417085976251,-0.23176684847770115
