seller_id,kmeans_feature_group,kmeans_horizon,kmeans_k,expected_orders_60d,p_purchase_approx_60d,expected_commission_60d,seller_cluster
3d39fbf22a665714baf62fae36029e23,orders_purchase_commission_60d,60,3,0.6936472935528889,0.5002499939786428,36.40221015175877,1
3d4b1ae7539303b5704493798893e82c,orders_purchase_commission_60d,60,3,1.5180933817160096,0.7808707151824387,47.06242437554819,1
3d621842b2ed28e2b474132480edac3c,orders_purchase_commission_60d,60,3,0.2129941382924903,0.1918391255947291,3.9537001720092464,0
3d62f86afa7c73be2628a3be1423f5a0,orders_purchase_commission_60d,60,3,0.3799807907420816,0.3161254541912823,0.8293156465220548,0
3d700782d7818f2c1e0d7a9e9d75fc00,orders_purchase_commission_60d,60,3,0.1380613018817227,0.1289547066064454,1.117285877255367,0
3d871de0142ce09b7081e2b9d1733cb1,orders_purchase_commission_60d,60,3,131.45517050626074,1.0,1724.283943655926,2
3d8fa2f5b647373c8620330c4e077a9f,orders_purchase_commission_60d,60,3,5.72773515858151,0.9967455603171388,60.13262756236797,2
3da38366e7bd9baf6369071f782ecdf0,orders_purchase_commission_60d,60,3,0.2188758609194717,0.1965785520368581,1.952482117332148,0
3db66a856d18a9cba7c9241fc5221c50,orders_purchase_commission_60d,60,3,11.1150963441201,0.9999851141036076,152.59873668004238,2
3dbbce181edfaa4a597ec858c382d2ec,orders_purchase_commission_60d,60,3,0.1559279280740213,0.144379145608247,1.0767685830999432,0
3dc69bf2c42f0568a5c4791ec3fd3745,orders_purchase_commission_60d,60,3,0.3383634005414457,0.2870638405689322,7.613176512182529,0
3ded4e2d5f135cb103e5949d7263d2dd,orders_purchase_commission_60d,60,3,0.3343994384764689,0.2842321800886561,2.5029797969963696,0
3df020b72d3d44b3af9d110fa3940b65,orders_purchase_commission_60d,60,3,8.098790028431045,0.9996960933659088,110.86368183635275,2
3dfd3dc96f7f8598eca74e9ac8a2fa31,orders_purchase_commission_60d,60,3,1.4676497021072972,0.7695334858894425,8.05188498458053,1
3e35a8bb43569389d3cebef0ce820f69,orders_purchase_commission_60d,60,3,1.148548403628127,0.6829032680761007,9.613350138367425,1
3e8bd881d92466e63ba9e3e809cd3c50,orders_purchase_commission_60d,60,3,5.433632139005941,0.9956327953336844,190.19114780328863,2
3ea00e1dea2b0659dbaf654735929220,orders_purchase_commission_60d,60,3,0.8452299948186139,0.5705414263955375,9.252862636281558,1
3ef37b7ca6dd2b80bd8af81a62504996,orders_purchase_commission_60d,60,3,0.1665630159489012,0.1534305321237925,8.861609778941196,0
3f0e48d209018b466fcd3bb4ccfeb520,orders_purchase_commission_60d,60,3,1.0795359524585988,0.6602468493163872,99.19965265801704,1
3f2af2670e104d1bcb54022274daeac5,orders_purchase_commission_60d,60,3,0.9370647840013198,0.6082239031963256,21.91830183893308,1
3f3486b61f45078d4f31ee5e43d8c5bb,orders_purchase_commission_60d,60,3,8.136501629509304,0.9997073407600984,113.70407961239717,2
3f8034bfc6b8b4135534975d49f04c63,orders_purchase_commission_60d,60,3,0.0001413373959319,0.0001413274082727,0.0023603704961088,0
3f995f07c49d0d55a99d5c54957f7d81,orders_purchase_commission_60d,60,3,0.0348878387924961,0.0342862741990227,0.5285932031388004,0
3f9be91358837bff69df67edfa3e42e8,orders_purchase_commission_60d,60,3,1.7808024242227587,0.831497117788417,20.279134835307275,1
3f9c56764fabca627406093dcb3ef0b4,orders_purchase_commission_60d,60,3,3.5671386488916093,0.9717634671659166,70.15006952401306,2
3fadb4cba4c35bce6a7eaf9872d5623a,orders_purchase_commission_60d,60,3,0.0641991565672906,0.0621817917241085,0.6435455071857762,0
3faf68a3b0af94b10bac70d86077be49,orders_purchase_commission_60d,60,3,0.0012430099211068,0.0012422377042656,0.0354411789716268,0
3fd1e727ba94cfe122d165e176ce7967,orders_purchase_commission_60d,60,3,3.34660748692783,0.9647964196452762,40.35568559997295,2
3fe7120d6257285ac6a3ce7cb071ccec,orders_purchase_commission_60d,60,3,0.1859772010324298,0.1697074754215142,2.998437899316436,0
3fefda3299e6dfaea3466ef346a3571a,orders_purchase_commission_60d,60,3,0.0995924821912077,0.0947937694584011,3.122224316694361,0
4003520d80d0bad1d5623f7aa3c63cda,orders_purchase_commission_60d,60,3,0.1204446261990686,0.113473823689748,1.2646685750902202,0
403aa86912527d730337ffcb0fb096ab,orders_purchase_commission_60d,60,3,0.5613982859547986,0.4295890916075899,56.93363968916243,1
4049512728d969bec69f84088b012416,orders_purchase_commission_60d,60,3,0.9163249471025072,0.6000136858572072,7.727290823737948,1
404e1ba01358af4cd63f679b2c4d1fa1,orders_purchase_commission_60d,60,3,0.4076606492687837,0.3347954218153705,2.305058345204198,0
406740ee611378a662d274c7d8c43c4a,orders_purchase_commission_60d,60,3,5.887631528697007,0.9972264620311576,218.50312043855104,2
406822777a0b9eb5c50e442dd4cd3ec5,orders_purchase_commission_60d,60,3,6.480190637916258,0.9984664816952776,69.50762969539412,2
4091f77d8c768fc3e81c20761471761d,orders_purchase_commission_60d,60,3,2.982077900759757,0.9493125990257024,69.47871884334705,2
40d54b51e962dbe09cabbcfd33298dee,orders_purchase_commission_60d,60,3,4.597260371690472,0.9899205882047812,157.2707933238362,2
40db9e9aa57f7bb151bcda6b0f9bdbb7,orders_purchase_commission_60d,60,3,1.5511437572917155,0.787994647564531,424.39157162494087,2
411f3b52d857390502ee4e4d5ceabc2d,orders_purchase_commission_60d,60,3,4.8687434220722245,0.9923169864700376,73.94219216786458,2
412a4720f3e9431b4afa1476a1acddbe,orders_purchase_commission_60d,60,3,2.811380400206107,0.9398780572574692,39.95248420400016,1
4170f6a9367e6b5d6401d03ce6d54569,orders_purchase_commission_60d,60,3,0.3984648473965873,0.3286501201267711,5.944404294156418,0
417a1e6c7321084d2a0ae0d023cfad93,orders_purchase_commission_60d,60,3,0.2810035679246709,0.2449743583992116,2.0611611707274613,0
41ab63a91b8b264e8c8780368bf1dd5b,orders_purchase_commission_60d,60,3,1.7324692927368277,0.8231528170930456,53.137945513271816,1
41b14765bd56c8ad10971074380f9c0c,orders_purchase_commission_60d,60,3,1.5312855438216886,0.7837425199240309,9.81475371891034,1
41b39e28db005d9731d9d485a83b4c38,orders_purchase_commission_60d,60,3,22.82888633278757,0.99999999987823,300.2093633135072,2
41b86b552e54e3a7009596125aa8b167,orders_purchase_commission_60d,60,3,1.7582304544302298e-10,1.7582302280771955e-10,4.4793424732549354e-09,0
41c2bad7229b0c25e6becf179ebf63ff,orders_purchase_commission_60d,60,3,3.369568649560504e-05,3.3695118802357094e-05,0.0002028085817564,0
41c9d3997dd3c072c31139dc5bb5761f,orders_purchase_commission_60d,60,3,0.0176064431170903,0.0174523553353119,0.9291153159752004,0
41da412d33e8da4f22baf55cb1bde82c,orders_purchase_commission_60d,60,3,4.523144652155751,0.9891451647396994,47.23217960671017,2
41e0fa5761c886a630994a55c12087e7,orders_purchase_commission_60d,60,3,4.065936883865732,0.9828530829240686,53.94795994384816,2
4200ddf1967c5e41e48db62bc6d4b5ac,orders_purchase_commission_60d,60,3,4.849551121001169,0.9921681076677004,24.571000293469165,2
422be4cc81a457fdb46f47edeb968ae5,orders_purchase_commission_60d,60,3,0.0574597125033538,0.0558400725398812,2.0676877544331864,0
427165bf50f8ca07efc7bdc2bfcf1688,orders_purchase_commission_60d,60,3,8.158795332841674,0.9997137930286554,414.83300944604326,2
42b6488f5b8246d9141712abd4b1b693,orders_purchase_commission_60d,60,3,1.1507720549183351,0.6836075972517037,10.011716877789516,1
42b729f859728f5079499127a9c2ef37,orders_purchase_commission_60d,60,3,17.928643195811098,0.9999999836435448,104.84970969299074,2
42bde9fef835393bb8a8849cb6b7f245,orders_purchase_commission_60d,60,3,0.1297303636799362,0.1216677707354981,4.410106774551896,0
42d4b7e70819438f5ada61c965e92d7e,orders_purchase_commission_60d,60,3,0.5709364730643917,0.4350039127406646,4.247767359599074,0
42ef3192a9ff87a22d1867b74b3ee205,orders_purchase_commission_60d,60,3,3.058536438142148,0.9530436314961436,32.249412619835056,2
42fa4ee7240e9b8eb4576358ec142ba7,orders_purchase_commission_60d,60,3,7.884222837449941,0.9996233607922832,215.68700825747803,2
42fb44130ac3134cde8e35cf8ec7df25,orders_purchase_commission_60d,60,3,0.0049418305943426,0.004929639839347,0.0202406429563968,0
430315b7bb4b6e4b3c978f9dfa9b0558,orders_purchase_commission_60d,60,3,6.713333969674526,0.9987853920992124,170.8250003314965,2
4305fe92735c8a43d154ff6dd2b8d927,orders_purchase_commission_60d,60,3,0.0003065684547498,0.0003065214674428,0.0068301820198111,0
431050a06a317f2b38168dec3dcd2b46,orders_purchase_commission_60d,60,3,4.135583695292003,0.9840066728249514,74.44050651525605,2
431af27f296bc6519d890aa5a05fdb11,orders_purchase_commission_60d,60,3,16.89697229926699,0.9999999541078748,280.5871875938216,2
4324dd16853115efb0fd9d0d131ba6f4,orders_purchase_commission_60d,60,3,1.8406002799267651,0.8412778801978991,24.470821168359976,1
432c37c9dfba871172ec162e20118b8c,orders_purchase_commission_60d,60,3,5.910687629217225,0.9972896774504996,54.78142147753369,2
436bf27f2f18474fc6047702e9f8a866,orders_purchase_commission_60d,60,3,0.0564707740722228,0.0549058946564122,0.2532714217139194,0
4371b634e0efc0e22b09b52907d9d469,orders_purchase_commission_60d,60,3,15.258875154525422,0.999999763868068,181.41924059222447,2
43753b27d77860f1654aa72e251a7878,orders_purchase_commission_60d,60,3,0.1112367759121776,0.105273125925169,0.3987838416451569,0
4391ea5c5990502176a1dcda44a2373d,orders_purchase_commission_60d,60,3,0.2769364039520524,0.2418972920863544,60.24345294576921,1
439a47cc365d6e3bd526812ea9de3c29,orders_purchase_commission_60d,60,3,1.0018141916262235,0.632787357596934,14.8615993557472,1
43a1d4bab73b816e44ef4e4facd9f9b5,orders_purchase_commission_60d,60,3,0.0607233344289936,0.0589164308147098,1.7297041812098846,0
43a5d4a57af536fddc96d08be3afdfcb,orders_purchase_commission_60d,60,3,0.0819943925607756,0.0787228753126498,0.922436916308726,0
43f8c9950d11ecd03a0304a49e010da6,orders_purchase_commission_60d,60,3,0.1206074824877995,0.1136181882970235,1.8616025353155516,0
44073f8b7e41514de3b7815dd0237f4f,orders_purchase_commission_60d,60,3,18.50708715585221,0.999999990827786,358.14833432375104,2
440dd6ab244315c632130ecfb63827b1,orders_purchase_commission_60d,60,3,10.139618955170604,0.9999605161549256,226.06142398735275,2
443d880f15cbd3572885e1d44bf2c478,orders_purchase_commission_60d,60,3,0.0923522721610205,0.0882161031195104,1.313249310129712,0
4450bd8327d471c4a11a83d1445b1b62,orders_purchase_commission_60d,60,3,0.0684353006306017,0.0661461220939845,2.042793723823463,0
446cc09cdbb130904da114e807dbec40,orders_purchase_commission_60d,60,3,0.4382960164937454,0.3548652159474774,14.39802414181954,0
447d377bdb757058acb569025ee18a93,orders_purchase_commission_60d,60,3,0.2879026232983112,0.2501653948952352,2.806618723223586,0
44f091b5abab8018f682fce8124b85e5,orders_purchase_commission_60d,60,3,0.3141757286835853,0.2696093337089662,6.399110485736765,0
45213867cefbf2cd4c6177e10216a951,orders_purchase_commission_60d,60,3,0.0734148322815525,0.0707847184329576,3.913877456195445,0
4559697a8f7e637227c2eeaed843baff,orders_purchase_commission_60d,60,3,4.725313405880723,0.9911320657883677,61.11869215168217,2
455c5640e8c5bd1b2ee85c0158f85727,orders_purchase_commission_60d,60,3,3.1531258000340565,0.9572816111844852,234.4486091028976,2
458c6fa920810ce2492da71bc26d9eec,orders_purchase_commission_60d,60,3,0.1900552530059393,0.1730865567722908,10.91143590088984,0
458d868c9642f55f18f04e951a3fdde6,orders_purchase_commission_60d,60,3,0.1514975290416685,0.1405799941386729,30.731605085784032,0
45a3d05fb00435e52a28859dd03703b3,orders_purchase_commission_60d,60,3,0.0584748986340728,0.0567980842410458,11.393833998849084,0
45ba18c210d42734ec52c0c1c574e9ee,orders_purchase_commission_60d,60,3,12.83534052224145,0.9999973350906668,252.6968650290017,2
45c20d94d9171b0bcfab3c955e47d67b,orders_purchase_commission_60d,60,3,0.2240960301792143,0.2007616203207948,1.4755229173537676,0
45d33f715e24d15a6ccf5c17b3a23e3c,orders_purchase_commission_60d,60,3,5.733516970680202,0.9967643225836544,69.25041797554171,2
461ff5303b6c9c1a4a07f40c5aece516,orders_purchase_commission_60d,60,3,0.9816918585493308,0.6253233376001501,6.350380218984745,1
4677a5437afda5fa7140b927b07be1cc,orders_purchase_commission_60d,60,3,2.837712416089837,0.9414405274335348,93.7351994994184,2
46dc3b2cc0980fb8ec44634e21d2718e,orders_purchase_commission_60d,60,3,56.708482259648015,1.0,2093.7742530352093,2
46ef1a25845fc051c2998d878354810c,orders_purchase_commission_60d,60,3,0.7985403306792502,0.5500146852680412,7.188201768726893,1
4736e9d642ef4257cd7622516931eb51,orders_purchase_commission_60d,60,3,1.4157487117180978,0.7572561997333496,21.26477143459556,1
47648caee88ccfe951fbb27fbf7b4cbe,orders_purchase_commission_60d,60,3,0.8135918408564298,0.5567369269589997,70.78126976674811,1
