seller_id,frequency,recency,T,monetary_value,total_orders_cal,total_gmv_cal,historical_aov_cal,prob_alive,expected_avg_gmv,expected_orders_30d,activity_score_30d,p_purchase_approx_30d,predicted_gmv_30d,expected_commission_30d,actual_orders_30d,actual_active_30d,actual_gmv_30d,actual_commission_30d,expected_orders_60d,activity_score_60d,p_purchase_approx_60d,predicted_gmv_60d,expected_commission_60d,actual_orders_60d,actual_active_60d,actual_gmv_60d,actual_commission_60d,expected_orders_90d,activity_score_90d,p_purchase_approx_90d,predicted_gmv_90d,expected_commission_90d,actual_orders_90d,actual_active_90d,actual_gmv_90d,actual_commission_90d
6aa3928696eab49a19a466e665a649fd,5,33.12631944444445,51.47121527777778,73.8,6,549.0,91.5,0.8259115434831036,75.37179576568585,2.388665803488326,2.388665803488326,0.9082479825275191,180.038031093,27.00570466395,7.0,1,1067.0,160.04999999999998,4.667384113299577,4.667384113299577,0.990603181583227,351.78912214762244,52.76836832214337,10.0,1,1417.0,212.54999999999998,6.867044493973536,6.867044493973536,0.9989584491701334,517.5814751136509,77.63722126704762,10.0,1,1417.0,212.54999999999998
6b15924333bd1a741595fe981ea04822,20,153.55686342592594,453.5321990740741,29.371,21,614.3199999999999,29.25333333333333,4.778755648816295e-08,29.789847728221435,6.386881456605122e-08,6.386881456605122e-08,6.386881257203214e-08,1.902642260504677e-06,2.8539633907570157e-07,0.0,0,0.0,0.0,1.2719519173200108e-07,1.2719519173200108e-07,1.2719518360793103e-07,3.7891253934582422e-06,5.683688090187363e-07,0.0,0,0.0,0.0,1.900136930049674e-07,1.900136930049674e-07,1.9001367490556476e-07,5.6604789808949935e-06,8.49071847134249e-07,0.0,0,0.0,0.0
6b1c4d4d9ccf0be3d8544eb0e71e5318,0,0.0,40.39635416666667,0.0,1,1699.0,1699.0,1.0,1699.0,0.29774299863536824,0.29774299863536824,0.2575078632784513,505.86535468149066,75.8798032022236,0.0,0,0.0,0.0,0.5836968136577234,0.5836968136577234,0.4421676521669957,991.700886404472,148.7551329606708,0.0,0,0.0,0.0,0.8610530602280644,0.8610530602280644,0.5772832982937026,1462.9291493274814,219.4393723991222,0.0,0,0.0,0.0
6b243f80ed07b10f0e8aa0f21a205f3c,51,281.26332175925927,286.4750578703704,78.82352941176471,52,4104.900000000001,78.94038461538463,0.9930277249029933,78.97682377795795,5.250407049289982,5.250407049289982,0.9947546171647877,414.6604722943231,62.19907084414846,7.0,1,649.3000000000001,97.39500000000001,10.4312784533909,10.4312784533909,0.9999705046653149,823.8292401922629,123.57438602883943,14.0,1,1253.6000000000001,188.04000000000002,15.549309988543616,15.549309988543616,0.9999998233878918,1228.0351148340505,184.20526722510758,18.0,1,1598.2,239.73
6b2612338467c08c9b25f0cc55b1578d,0,0.0,442.1371875,0.0,1,92.9,92.9,1.0,92.9,0.02991394797639492,0.02991394797639492,0.029470954056377674,2.7790057670070882,0.4168508650510632,0.0,0,0.0,0.0,0.059663787041972144,0.059663787041972144,0.05791877974205073,5.542765816199212,0.8314148724298819,0.0,0,0.0,0.0,0.08925761125194176,0.08925761125194176,0.0853900705854932,8.29203208530539,1.2438048127958086,0.0,0,0.0,0.0
6b333a05bf188ef3e1f1662a86bd9855,5,80.59590277777778,93.13239583333333,210.192,6,2149.96,358.32666666666665,0.9533323933964101,211.45451741783378,1.5854110831420114,1.5854110831420114,0.795136440151321,335.2423354946792,50.28635032420188,1.0,1,599.98,89.997,3.122752080648105,3.122752080648105,0.955964188600241,660.3200342289814,99.0480051343472,2.0,1,1029.97,154.4955,4.621702073581252,4.621702073581252,0.9901639598587404,977.2797816181254,146.5919672427188,2.0,1,1029.97,154.4955
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,20,37.10043981481481,37.376805555555556,124.66,21,2579.1,122.81428571428572,0.9922679904768884,125.02473709447698,14.329642186073121,14.329642186073121,0.9999994019803273,1791.5597469717184,268.7339620457577,9.0,1,1097.3000000000002,164.59500000000003,27.803699832973244,27.803699832973244,0.9999999999991586,3476.1502618712334,521.422539280685,11.0,1,1298.2,194.73,40.71266293780734,40.71266293780734,1.0,5090.089980215419,763.5134970323128,12.0,1,1324.1000000000001,198.615
6b536a23086fba0d58c08d68814397f6,10,178.0404861111111,187.39181712962963,147.0,11,1519.0,138.0909090909091,0.9788452643911154,147.7037026842271,1.5920576976873793,1.5920576976873793,0.796493574098683,235.15281683535176,35.27292252530276,0.0,0,0.0,0.0,3.1552606349348076,3.1552606349348076,0.9573727106161104,466.04367871365645,69.90655180704846,1.0,1,98.0,14.7,4.6933142582253105,4.6933142582253105,0.9908437104949126,693.219893800555,103.98298407008325,7.0,1,477.8,71.67
6b803197e03abd5056b4313306b4f29d,2,82.88028935185186,83.025,37.0,3,144.0,48.0,0.9578253576963341,41.12407836216626,0.7990605436474948,0.7990605436474948,0.5502487125869835,32.86062841307475,4.929094261961212,3.0,1,149.0,22.349999999999998,1.5740346328178285,1.5740346328178285,0.7927925125313133,64.73072358476398,9.709608537714596,3.0,1,149.0,22.349999999999998,2.3298371288447437,2.3298371288447437,0.9026884049491843,95.81240465769568,14.371860698654352,3.0,1,149.0,22.349999999999998
6b89abe95848c850399130d149a39b63,7,56.683622685185185,74.02039351851852,141.32857142857145,8,1135.2,141.9,0.896808083964051,142.3425641086067,2.5310327129989503,2.5310327129989503,0.9204232021564349,360.2736862110338,54.04105293165507,0.0,0,0.0,0.0,4.968788145563108,4.968788145563108,0.9930484327801189,707.2700451519017,106.09050677278526,0.0,0,0.0,0.0,7.335216487147106,7.335216487147106,0.9993478372999066,1044.1135230722457,156.61702846083685,0.0,0,0.0,0.0
6b9b80d53ba3676eafe60268a810b5a1,8,208.49532407407406,453.6369675925926,94.225,9,783.7,87.07777777777778,0.08883488175946744,95.17923683525092,0.04904403489710941,0.04904403489710941,0.04786079857641057,4.667973812828287,0.700196071924243,0.0,0,0.0,0.0,0.09769261864151879,0.09769261864151879,0.09307236643839889,9.298308886736965,1.3947463330105447,0.0,0,0.0,0.0,0.14596988064019212,0.14596988064019212,0.1358162685465888,13.893301840266153,2.0839952760399227,0.0,0,0.0,0.0
6ba4733aa33f6386e9fb0c0fd3993b38,0,0.0,14.094525462962963,0.0,1,34.9,34.9,1.0,34.9,0.7250969987110812,0.7250969987110812,0.5157224076252005,25.305885255016733,3.7958827882525097,1.0,1,59.99,8.9985,1.4000390691582498,1.4000390691582498,0.7534126702060014,48.86136351362292,7.329204527043437,1.0,1,59.99,8.9985,2.044731607973214,2.044731607973214,0.8705850807508936,71.36113311826517,10.704169967739775,1.0,1,59.99,8.9985
6bb0724edf0b62fb91ac404873a97241,16,405.88650462962966,434.97582175925925,221.0,17,3653.0,214.88235294117646,0.9748257803382119,221.38748204358438,1.0921865797166361,1.0921865797166361,0.6645178672967772,241.7964368052606,36.26946552078909,0.0,0,0.0,0.0,2.1748209269658623,2.1748209269658623,0.8863715003508019,481.4781289166664,72.22171933749995,0.0,0,0.0,0.0,3.248529243040679,3.248529243040679,0.961168722774951,719.1837094617272,107.87755641925908,0.0,0,0.0,0.0
