seller_id,frequency,recency,T,monetary_value,total_orders_cal,total_gmv_cal,historical_aov_cal,prob_alive,expected_avg_gmv,expected_orders_30d,activity_score_30d,p_purchase_approx_30d,predicted_gmv_30d,expected_commission_30d,expected_orders_60d,activity_score_60d,p_purchase_approx_60d,predicted_gmv_60d,expected_commission_60d,expected_orders_90d,activity_score_90d,p_purchase_approx_90d,predicted_gmv_90d,expected_commission_90d
05aebce0b5c8f0d41b29b686f2d05fd3,0,0.0,56.31614583333333,0.0,1,34.99,34.99,1.0,34.99,0.21965969000064267,0.21965969000064267,0.19720805039042044,7.685892553122487,1.152883882968373,0.4323692381002044,0.4323692381002044,0.35103029190162494,15.128599641126153,2.269289946168923,0.6397174933132361,0.6397174933132361,0.4725585912776862,22.383715091030133,3.35755726365452
05d2173d43ea568aa0540eba70d2ca76,45,197.51297453703702,215.49918981481483,93.38511111111112,46,4280.33,93.05065217391304,0.8668402793606937,93.55516333397759,5.349971667213608,5.349971667213608,0.9952517144703347,500.5174731583215,75.07762097374822,10.609111737365112,10.609111737365112,0.9999753099872293,992.5371814176118,148.88057721264175,15.78838039687212,15.78838039687212,0.9999998609427888,1477.084506808341,221.56267602125115
05f51e13da97139648b8125c31e5f51b,56,255.77407407407406,294.32663194444444,232.84660714285715,57,13100.31,229.82999999999998,0.13646240464197187,232.9549690039648,0.7708896979506692,0.7708896979506692,0.5373986902692378,179.58258569157394,26.93738785373609,1.531799346092557,1.531799346092557,0.7838536049680684,356.84026918928515,53.52604037839277,2.283670047669005,2.283670047669005,0.8980904931950511,531.9922851700159,79.79884277550238
05feb94f19d094d4b0f9281f0b1d4c99,5,188.4307638888889,259.6626273148148,1610.6,6,9353.0,1558.8333333333333,0.8864414004128586,1608.686994861098,0.5467765141810423,0.5467765141810423,0.4211873993615105,879.5922674585274,131.9388401187791,1.0864993998913977,1.0864993998913977,0.6626044843607278,1747.8374545296788,262.1756181794518,1.6198403814918614,1.6198403814918614,0.8020697101001026,2605.816155456797,390.8724233185195
05ff92fedb5be47920fea08e501238b9,47,455.62734953703705,475.1781134259259,370.02425531914895,48,17567.14,365.9820833333333,0.9788272096109265,370.12020364300633,2.8987767905715316,2.8987767905715316,0.9449094338412386,1072.8958560419555,160.93437840629332,5.773420807554787,5.773420807554787,0.9968908963431216,2136.859685008948,320.52895275134216,8.625439035102179,8.625439035102179,0.9998205186105046,3192.4492521823545,478.8673878273531
062ce95fa2ad4dfaedfc79260130565f,53,226.22668981481482,459.2163078703704,140.3245283018868,54,7479.1,138.50185185185185,2.0676704892831974e-14,140.45885574524533,7.134626521672911e-14,7.134626521672911e-14,7.138734048339757e-14,1.002121477403857e-11,1.5031822161057854e-12,1.4207807474634538e-13,1.4207807474634538e-13,1.4210854715202004e-13,1.995612380535911e-11,2.993418570803866e-12,2.122350460346712e-13,2.122350460346712e-13,2.1227464230832993e-13,2.9810291715069385e-11,4.471543757260408e-12
06532f10282704ef4c69168b914b77be,6,168.09296296296296,423.4078009259259,1396.325,7,9827.95,1403.9928571428572,0.12395578200939249,1395.1352823130921,0.05591689152564277,0.05591689152564277,0.054382278529056194,78.01162824469817,11.701744236704725,0.1113643599221234,0.1113643599221234,0.1053872714858407,155.36834771956845,23.305252157935268,0.1663722810747123,0.1663722810747123,0.1532690464028552,232.11183932624186,34.81677589893628
06579cb253ecd5a3a12a9e6eb6bf8f47,42,268.2269675925926,270.25890046296297,79.2642857142857,43,3399.0,79.04651162790698,0.9954453671780985,79.45030076822242,4.598048666346238,4.598048666346238,0.9899285306203394,365.3163494881326,54.79745242321989,9.132177131519294,9.132177131519294,0.9998918700843967,725.5542197678906,108.83313296518358,13.608820587703775,13.608820587703775,0.9999987703987003,1081.2248887938424,162.18373331907637
066a6914e1ebf3ea95a216c73a986b91,56,458.08914351851854,465.1925810185185,141.2801785714286,57,8371.49,146.8682456140351,0.9940673638593248,141.40711747886021,3.5766106673094784,3.5766106673094784,0.9720296614362386,505.75820480837604,75.8637307212564,7.122760262853155,7.122760262853155,0.9991934625795111,1007.2089972630333,151.081349589455,10.640392138260356,10.640392138260356,0.9999760703465569,1504.6271811161228,225.6940771674184
0691148aee60ca47977c187804f935ae,17,152.39376157407406,157.36568287037036,199.9029411764706,18,3449.98,191.66555555555556,0.9865302809416143,200.28173825040386,3.173767846300853,3.173767846300853,0.9581543674161332,635.6477410603754,95.34716115905631,6.279085393547606,6.279085393547606,0.9981248851977128,1257.5861372424358,188.63792058636537,9.326176492830026,9.326176492830026,0.9999109378834425,1867.8628392140527,280.17942588210786
